"sd.rweibull","current.seed","scale","sderr","Delta_LL","theta","gamma","LWei","LGomp","MeanLF","Delta_LL.flex","LWei.flex","LGomp.flex","G.flex.estimated","R.flex.estimated","LLtheta.par","LLgamma.par","gamma.flex.estimated","theta.flex.estimated"
25.3799750793885,12345,0.4,10.1519900317554,31.596901211552,26,1,-7582.71139034506,-7614.30829155661,30.3753614806246,31.5967667305968,-7582.71133844347,-7614.30810517406,0.00499811721835186,0.0285614074359916,-3.47934193983465,0.189540364527718,32.4376728333695,1.20889935658828
26.7835942941561,12345,0.5,13.391797147078,27.4761296041579,26,1,-7635.52050590836,-7662.99663551252,33.0620245757753,27.4761142077923,-7635.52047583602,-7662.99659004381,0.00591954534246965,0.0252326088361692,-3.56567517613703,0.199936854722718,35.3690364573411,1.22136903246961
24.6429702939122,12345,0.6,14.7857821763473,26.9376314431429,26,1,-7440.47649164842,-7467.41412309157,32.7449223416965,26.937620148291,-7440.47644640918,-7467.41406655747,0.00874065537242591,0.0235876028803931,-3.56513484325381,0.245146196990153,35.3507230315913,1.27781642905266
25.6581239166645,12345,0.7,17.9606867416652,25.9277464223924,26,1,-7364.01560993295,-7389.94335635534,34.5519559902201,25.9276676947411,-7364.01557705456,-7389.9432447493,0.00785201875534145,0.0226321039587554,-3.61709173152263,0.236257908605634,37.234082041362,1.2666632983119
24.4047505990962,12345,0.8,19.5238004792769,27.6558755928663,26,1,-7173.7328633895,-7201.38873898237,35.1942174732872,27.6558624048848,-7173.7328288292,-7201.38869123408,0.00928479844816472,0.0212136767128335,-3.64214725488771,0.26829904729668,38.170486141425,1.30753074383833
24.1318750473968,12345,0.9,21.7186875426572,22.8269846510793,26,1,-7038.58089562353,-7061.40788027461,36.2527401676338,22.8270086264929,-7038.58085918811,-7061.4078678146,0.00946386510683478,0.0203248240070049,-3.67140924925532,0.271013519771214,39.3128900128074,1.31122999188363
25.3802259837367,12345,1,25.3802259837367,30.1767298401837,26,1,-7014.88214879278,-7045.05887863296,39.2085526315789,30.176746403492,-7014.88210331345,-7045.05884971694,0.00798194189497495,0.0192983003756251,-3.75068400894726,0.273492903807197,42.5473808969304,1.31429832033356
27.1972882183364,12345,1.5,40.7959323275046,10.2776005697051,26,1,-6879.22560722759,-6889.50320779729,51.1611071682044,10.2775970810226,-6879.22556840383,-6889.50316548486,0.00759335293950777,0.0138685793594219,-4.01502800887473,0.274015094754631,55.42430356094,1.31546264297365
26.5049977397516,12345,2,53.0099954795032,0.115710942148326,26,1,-6419.15383472545,-6419.2695456676,56.3804347826087,0.11574294379443,-6419.15374905519,-6419.26949199899,0.00740426102146591,0.0122608731481583,-4.11002264753806,0.263691263293123,60.9408154636847,1.3013502600256
25.9846258362076,12345,2.5,64.961564590519,-6.6175644742134,26,1,-6586.0930937574,-6579.47552928319,68.5356862745098,-6.61757110205417,-6586.09308213614,-6579.47551103409,0.00747278146100564,0.00934862665104178,-4.3106468688075,0.303020520066759,74.4889730976312,1.35380431499903
24.8932216704774,12345,3,74.6796650114322,-7.61457226069979,26,1,-6512.40532165415,-6504.79074939345,72.6963855421687,-7.61463113388891,-6512.40526610288,-6504.79063496899,0.00685646059210168,0.00888663349319197,-4.36733992043871,0.284821587639262,78.8304416519069,1.32980653294721
26.4095239665006,12345,0,0,6.94031499767516,27,1,-8508.55948011531,-8515.49979511299,27.6404665314402,6.94039847187923,-8508.55938087435,-8515.49977934623,0.00172159717580533,0.0345349011558275,-3.34888963421184,0.0753878769755637,28.4793853759024,1.07829384158053
26.3232336839896,12345,0.1,2.63232336839896,10.0107888853781,27,1,-8193.37681439222,-8203.3876032776,27.2303252885624,10.0107857089042,-8193.37679468137,-8203.38758039027,0.000956756540923319,0.0357919483842832,-3.33757533454776,0.0824745112744281,28.1468493043382,1.0859330076681
30.0041511490982,12345,0.2,6.00083022981964,24.9493743249204,27,1,-8116.57093573674,-8141.52031006166,31.020697167756,24.9500083968614,-8116.57025928512,-8141.52026768199,0.00061736098549279,0.0316337658387765,-3.48430305623843,0.129692559881805,32.5900865190462,1.13774994477679
27.0792720747904,12345,0.3,8.12378162243713,29.3108411462599,27,1,-7906.68503618643,-7935.99587733269,31.0870535714286,29.310838399042,-7906.68497419392,-7935.99581259296,0.00453846048995031,0.0281655463917125,-3.49912289401018,0.176806937050821,33.0940041812742,1.19351586819208
25.5804087758126,12345,0.4,10.232163510325,29.4258904612443,27,1,-7749.09925904043,-7778.52514950167,31.6029663434113,29.4258572656345,-7749.09918434152,-7778.52504160715,0.00646822344935134,0.0262082892291493,-3.52277222115124,0.207992617177251,33.8697633338523,1.23109849639237
27.0685671159365,12345,0.5,13.5342835579682,30.978557256356,27,1,-7600.04554956876,-7631.02410682512,34.01536643026,30.9785641116132,-7600.04549063649,-7631.0240547481,0.00602084905911043,0.0243588590402948,-3.59738765506078,0.215657062367743,36.5038930979763,1.2404513735189
27.4798975092581,12345,0.6,16.4879385055548,30.3082071097724,27,1,-7429.59346063111,-7459.90166774088,36.8893669330055,30.308237727626,-7429.59340087499,-7459.90163860261,0.00672874792471626,0.0216393517942743,-3.68300359535312,0.23653510123315,39.7566938310519,1.26677283607751
27.0658916218533,12345,0.7,18.9461241352973,41.7346981240198,27,1,-7354.74028423582,-7396.47498235984,36.617192331478,41.7349798798232,-7354.73999058443,-7396.47497046425,0.00729929433677249,0.0214630189830268,-3.68174335028658,0.265550661562457,39.7328322007245,1.30406063669833
26.3590996166006,12345,0.8,21.0872796932805,32.8155452086912,27,1,-7232.2404778574,-7265.05602306609,37.0403530895334,32.8158644596224,-7232.24013151182,-7265.05599597144,0.00809220572719904,0.0206407575854471,-3.69275550013949,0.266712572134151,40.1590614287072,1.30632613816936
25.974035078013,12345,0.9,23.3766315702117,8.550686606417,27,1,-7214.03832752386,-7222.58901413027,38.5140306122449,8.55077828295271,-7214.03819117525,-7222.5889694582,0.0101729905796285,0.0183510809968265,-3.72972987068525,0.267268123317406,41.6786789887077,1.30675341332851
27.4482399497146,12345,1,27.4482399497146,32.5178857154215,27,1,-7022.35719310317,-7054.87507881859,42.0533333333333,32.5178982938705,-7022.35717240205,-7054.87507069593,0.00789608182454614,0.0176826703627805,-3.82333127628257,0.281605504670191,45.7547273026548,1.32508561448204
26.7606964215462,12345,1.5,40.1410446323192,10.5983926290864,27,1,-6941.23514870691,-6951.833541336,49.2885017421603,10.5984056429015,-6941.23511157991,-6951.83351722281,0.00856357866500451,0.0140298316261446,-3.98145937852357,0.296967462490418,53.5892929948211,1.34554387274765
27.9795866011625,12345,2,55.9591732023251,3.47543334337024,27,1,-6687.08963095763,-6690.565064301,60.6961451247166,3.47544623619888,-6687.08960833908,-6690.56505457528,0.0067715372159561,0.0114689014160584,-4.18497151538224,0.272209587566496,65.6956009146269,1.31271864047852
26.6243471139091,12345,2.5,66.5608677847726,-15.2507450315134,27,1,-6674.37975026035,-6659.12900522884,68.9146625290923,-15.2509895254179,-6674.37969085576,-6659.12870133034,0.00758581868300724,0.00919683551737009,-4.31272252246354,0.28569534567907,74.6372292843095,1.33036154253951
27.6388517304007,12345,3,82.9165551912022,0.505837843815243,27,1,-6678.68157566458,-6679.1874135084,80.2731629392971,0.505871168084013,-6678.68150945142,-6679.1873806195,0.00543070953059189,0.00847400113742348,-4.46460860297284,0.270437073566275,86.9026814046923,1.31084237208215
29.5606199978396,12345,0,0,1.85936289835081,28,1,-8629.44833078727,-8631.30769368562,29.4111675126904,1.83335602231637,-8629.44825905664,-8631.28161507896,-0.000165227957706878,0.0341667829897436,-3.39528423075246,0.0337030423698944,29.8309848322954,1.03428367834837
26.137305244593,12345,0.1,2.6137305244593,14.7769349227383,28,1,-8281.06403828199,-8295.84097320473,28.7035676810073,14.7770242579609,-8281.06390492385,-8295.84092918181,0.00355499429869842,0.0316022091358753,-3.40381525246524,0.12489812076836,30.0687765536564,1.13283035829771
27.3991466971984,12345,0.2,5.47982933943967,15.3075726453608,28,1,-8142.05471727537,-8157.36228992073,30.3956756756757,15.3076202934826,-8142.05464458048,-8157.36226487396,0.0034791115509734,0.0297437975418492,-3.46237198506063,0.129378972330527,31.8845280108589,1.13810569261997
27.5324011948972,12345,0.3,8.25972035846915,26.9175138032915,28,1,-7961.65871408824,-7988.57622789153,31.7264623955432,26.9174854654448,-7961.65868274689,-7988.57616821234,0.00390027170313433,0.0280378072962084,-3.51650968612546,0.165925530606897,33.6611809197541,1.18040365497211
28.2826956410229,12345,0.4,11.3130782564092,23.5806006959911,28,1,-7672.55196590242,-7696.13256659841,34.2254844392249,23.5806190204848,-7672.55190852349,-7696.13252754397,0.00556089014020868,0.0244901395800487,-3.59774119896126,0.190323229343832,36.5239198400502,1.20972790631605
28.5191292490585,12345,0.5,14.2595646245292,31.0724410562307,28,1,-7678.15886252581,-7709.23130358204,36.050355450237,31.0724502208604,-7678.15880522736,-7709.23125544823,0.00593161952556333,0.0228024018833612,-3.65635278504699,0.219561355359437,38.7222834406729,1.24532544491422
26.8058285277891,12345,0.6,16.0834971166735,35.7521116609059,28,1,-7345.93993778136,-7381.69204944226,35.7258163894023,35.7521845969532,-7345.93984334883,-7381.69202794579,0.00765622595411938,0.0218905516023159,-3.65590658618101,0.260842874112087,38.7022805800477,1.29769606064646
26.737810040847,12345,0.7,18.7164670285929,36.912741459515,28,1,-7253.87840695465,-7290.79114841416,36.3337507827176,36.9127643887805,-7253.87837447113,-7290.79113885991,0.00764562361301529,0.0214269949900008,-3.67317231104492,0.261615615965673,39.3721936869415,1.29912226329496
27.6923864990608,12345,0.8,22.1539091992486,24.3244346859838,28,1,-7218.73081674961,-7243.05525143559,38.7833865814696,24.3243138785856,-7218.73077409159,-7243.05508797017,0.00759844716292656,0.0197860858954394,-3.73474529243888,0.249985636109784,41.8723332250307,1.28378874123297
27.7653442455398,12345,0.9,24.9888098209859,13.7228428689104,28,1,-7312.62031880474,-7326.34316167365,40.7195666029318,13.7228264263213,-7312.62028919749,-7326.34311562381,0.00849901591983798,0.01803581321531,-3.78318625425511,0.25389507661141,43.9603360235842,1.28921942089791
25.5201435478134,12345,1,25.5201435478134,29.7594873741427,28,1,-7073.74434668839,-7103.50383406253,40.24557956778,29.7595301459123,-7073.74431240753,-7103.50384255344,0.0091627071860083,0.0179439849192324,-3.78107790443921,0.296790292959188,43.8654370930251,1.34575530999228
29.4520965538057,12345,1.5,44.1781448307085,20.7813995859105,28,1,-7023.0977487581,-7043.87914834401,54.8473980309423,20.7815760111607,-7023.09755621835,-7043.87913222951,0.00746526253406501,0.0127407208347716,-4.09118372796459,0.30784832206602,59.7964151778669,1.35996616589022
28.1663056382078,12345,2,56.3326112764156,-2.8625753382712,28,1,-6767.5642596066,-6764.70168426833,63.6644093303236,-2.86259305144176,-6767.56425538241,-6764.70166233097,0.00780065256846259,0.010186492571576,-4.23744298197384,0.300869076006694,69.2314701602345,1.35095741767528
28.5891983524181,12345,2.5,71.4729958810453,-8.55513964970123,28,1,-6546.59257048155,-6538.03743083185,73.0639488409273,-8.55514334051713,-6546.59252779027,-6538.03738444975,0.00695390061814173,0.0087879106201415,-4.37304964190943,0.293615846186145,79.2937355812406,1.34108787954525
29.7606420298596,12345,3,89.2819260895788,-7.99513777460197,28,1,-6815.51300370962,-6807.51786593501,88.1872509960159,-7.99476836376562,-6815.51259155045,-6807.51782318669,0.00522751113090096,0.00755674387908203,-4.55627735253595,0.266568449624023,95.2788094774028,1.30521761741244
29.0685988878543,12345,0,0,5.45325532863353,29,1,-8655.00967158666,-8660.46292691529,30.0671072699542,5.45328553736545,-8655.00956948536,-8660.46285502273,0.00108447931338378,0.0322098595043334,-3.42866914806986,0.0639679815974279,30.8453467122096,1.0661141638752
28.7287358407073,12345,0.1,2.87287358407073,12.1374069173089,29,1,-8335.3523700716,-8347.48977698891,30.1456464379947,12.1374466752077,-8335.35232538539,-8347.48977206059,0.00153174594790283,0.031708177876509,-3.4433797847765,0.0954003985855015,31.2990616401226,1.1001650140769
28.2302021369295,12345,0.2,5.6460404273859,20.3950120507734,29,1,-8131.05380433747,-8151.44881638824,31.4245231607629,20.3949366242123,-8131.05376649776,-8151.44870312197,0.00355789670207671,0.0286096479221425,-3.50061629402475,0.14453197459961,33.131826220499,1.15533255679333
29.6309271972859,12345,0.3,8.88927815918577,20.3319918172838,29,1,-7995.51705272367,-8015.84904454095,33.182379349046,20.3320074691228,-7995.51701907335,-8015.84902654248,0.00278042859278087,0.0275847320426625,-3.55339496491092,0.137715152453624,34.925504063472,1.14761294799777
29.3697756804882,12345,0.4,11.7479102721953,25.6201677441659,29,1,-7625.52124509422,-7651.14141283838,34.5963248369887,25.6201387259143,-7625.52119469282,-7651.14133341873,0.00402041915788955,0.0253635521774057,-3.60457821325879,0.173667851614103,36.7679800624552,1.18988168600804
28.8768304853191,12345,0.5,14.4384152426596,33.5120766318478,29,1,-7672.91558367842,-7706.42766031026,35.409681227863,33.5121196570717,-7672.91552587955,-7706.42764553662,0.00605650151615509,0.0231980741138731,-3.63975264426803,0.222615208705091,38.0849667600056,1.24959022742854
30.6441289827875,12345,0.6,18.3864773896725,31.1315001482635,29,1,-7751.85374706975,-7782.98524721802,39.166168559474,31.1316620708058,-7751.85357622965,-7782.98523830045,0.00504982625927681,0.0212819305621306,-3.73796420093118,0.212301178199593,42.0110736778198,1.23691495597325
29.3227511067825,12345,0.7,20.5259257747478,33.5198224468422,29,1,-7531.4057766042,-7564.92559905104,39.4683076923077,33.5197964330346,-7531.40576387866,-7564.9255603117,0.00575174674240848,0.0206021322906052,-3.75002566725202,0.23351676285779,42.5266129786838,1.26306945866965
29.0943474742296,12345,0.8,23.2754779793836,43.3619441503752,29,1,-7318.1419532702,-7361.50389742058,40.3792884371029,43.3619724682967,-7318.14190661584,-7361.50387908414,0.00543368191904282,0.0203157675455034,-3.77743336683624,0.256812043137315,43.71097759769,1.29273999112179
27.8017498604425,12345,0.9,25.0215748743983,34.959235640521,29,1,-7264.21088425904,-7299.17011989956,41.5742765273312,34.9592532388151,-7264.21085067266,-7299.17010391148,0.0073912059422756,0.0182912857025959,-3.81033518512583,0.278221380697026,45.1705448855442,1.32097384010823
29.1185452427211,12345,1,29.1185452427211,32.2760640956394,29,1,-7145.43643042466,-7177.7124945203,44.2152317880795,32.2760452804914,-7145.43640275695,-7177.71244803745,0.00739475409392314,0.0169003377651878,-3.87240629989317,0.280995815515975,48.0639959602239,1.32439682476417
30.0963384695485,12345,1.5,45.1445077043227,9.32285930115358,29,1,-7012.11176037728,-7021.43461967843,54.7521186440678,9.32286099968496,-7012.11173715335,-7021.43459815304,0.00693041021815211,0.0130613824734964,-4.08202259889808,0.269058178489231,59.2693388095353,1.30891583742761
28.7716927102655,12345,2,57.5433854205309,7.72428443231456,29,1,-6823.60562367354,-6831.32990810586,63.9441132637854,7.72433003136939,-6823.60554005536,-6831.32987008673,0.00807538889445116,0.00998388421055621,-4.24784046796776,0.328804394669577,69.9530375022103,1.38892928328994
29.0613144495315,12345,2.5,72.6532861238287,-16.5599337352423,29,1,-6649.917988627,-6633.35805489176,75.6022187004754,-16.5599402995513,-6649.91794510811,-6633.35800480856,0.00715846599562282,0.00825119792961501,-4.40627395707044,0.288793277007885,81.9479151048651,1.33484204968293
28.7117123683935,12345,3,86.1351371051805,-11.5884326541527,29,1,-6757.81846760136,-6746.23003494721,85.8904876099121,-11.5884013945197,-6757.81840972681,-6746.23000833229,0.00554943842484053,0.00767862860552073,-4.53099810997699,0.275107530972509,92.8359220326838,1.31637986192752
28.7663317062139,12345,0,0,2.8852592776002,30,1,-8675.12056524738,-8678.00582452498,30.0121703853955,2.88531708117989,-8675.12048760385,-8678.00580468503,0.00157362219748115,0.0318143854716957,-3.42421450105919,0.0552118116779751,30.6899301473813,1.05670130303005
32.2767417152168,12345,0.1,3.22767417152168,10.0561465409428,30,1,-8588.95515855962,-8599.01130510056,32.876698014629,10.0561179524557,-8588.95509867853,-8599.01121663098,0.000358872687769481,0.0300621028718974,-3.52550471300618,0.079864167828481,33.9627522938691,1.08310867876151
30.9538542242923,12345,0.2,6.19077084485847,19.078573757346,30,1,-8258.45542651617,-8277.53400027351,32.9489685124864,19.0786169222101,-8258.45536918633,-8277.53398610854,0.00147599784042605,0.0289436366857095,-3.5408588382388,0.118401842537882,34.4929632712108,1.12584617650334
30.178850319545,12345,0.3,9.0536550958635,22.8047459884965,30,1,-8075.8700207348,-8098.6747667233,34.4348069390039,22.804805352429,-8075.86990765269,-8098.67471300512,0.00369483271742454,0.0257525150805808,-3.59613676139814,0.159426412433568,36.4507316477066,1.1725284625459
28.6967559495026,12345,0.4,11.4787023798011,37.5476410045203,30,1,-7935.93233807964,-7973.47997908416,35.1316239316239,37.5475465381751,-7935.93232724654,-7973.47987378472,0.00570840389808504,0.0236635525713613,-3.63198320664674,0.22072756091817,37.7895924936965,1.24708640141133
29.9051968517924,12345,0.5,14.9525984258962,34.2073487154694,30,1,-7797.47496149148,-7831.68231020695,38.5269071555293,34.2073175528622,-7797.47492473731,-7831.68224229018,0.00595827424643304,0.0210479467836382,-3.72560503391426,0.231399440389401,41.5035551934245,1.26041422816851
29.3772128163638,12345,0.6,17.6263276898183,28.7892608900356,30,1,-7482.64660176826,-7511.43586265829,39.0339715873996,28.7892544759789,-7482.64658935634,-7511.43584383231,0.00687596721532197,0.0200827046746122,-3.74068487386336,0.240084929691169,42.1285466172001,1.27126642692951
28.7483429410875,12345,0.7,20.1238400587612,37.8745570484562,30,1,-7490.57744565826,-7528.45200270671,39.5803461063041,37.8745324468737,-7490.57738379269,-7528.45191623957,0.00661329922556111,0.0199461794987621,-3.75783280464854,0.256774526954462,42.8650484136263,1.29287003097733
30.184030906389,12345,0.8,24.1472247251112,26.3388505974926,30,1,-7358.68683439267,-7385.02568499016,43.8528277634961,26.3389200170795,-7358.68671068264,-7385.02563069972,0.00739543147814611,0.0170690866337652,-3.8609498881351,0.267375077407366,47.5249775749023,1.3067700345365
27.680823268466,12345,0.9,24.9127409416194,17.5846750012897,30,1,-7454.91622832206,-7472.50090332335,40.808125,17.584725154572,-7454.91618756385,-7472.50091271842,0.00853330465000218,0.0179825134855368,-3.78747789261165,0.264184428299758,44.148588353642,1.30220552253208
29.915141299525,12345,1,29.915141299525,26.3662991288311,30,1,-7414.80640261083,-7441.17270173967,45.2843388960205,26.3663040917727,-7414.80634523422,-7441.17264932599,0.00731999936621155,0.0164469158326949,-3.89424925088776,0.274336855065047,49.1285871779059,1.31561071594804
30.0071282012147,12345,1.5,45.0106923018221,19.8451729704466,30,1,-6919.54935696656,-6939.394529937,53.4126870990734,19.8451897317454,-6919.54931980119,-6939.39450953294,0.00549844154547138,0.0144104080252649,-4.05458256764141,0.253604873575654,57.6565207260509,1.28883276103764
29.3681451560291,12345,2,58.7362903120583,3.94894361893239,30,1,-6747.04300996868,-6750.99195358761,64.7280303030303,3.94889218329263,-6747.0429227454,-6750.99181492869,0.00684412333717845,0.0104893773132593,-4.25313156674563,0.292631721084166,70.3249793224506,1.34031688610709
30.3830020280037,12345,2.5,75.9575050700092,-2.61981301706692,30,1,-6853.94344819551,-6851.32363517844,75.8113933795227,-2.61979878669172,-6853.94340635408,-6851.32360756739,0.00574588562655565,0.00900558162683305,-4.40682925594422,0.27517559171271,82.0254126748044,1.31680236477719
29.196003318036,12345,3,87.588009954108,-11.456316821289,30,1,-6955.08191197505,-6943.62559515376,87.651597817615,-11.456275444305,-6955.08183181118,-6943.62555636687,0.00560739256833655,0.00742038182118602,-4.55249235092334,0.277871049322722,94.8426626856624,1.32028994054822
33.9226329197832,12345,0,0,2.23538779717637,35,1,-9012.62024964024,-9014.85563743742,34.6858295511851,2.23547298638914,-9012.6201185635,-9014.85559154989,0.0006794570732412,0.0281660655823762,-3.56345241261553,0.0415173371231514,35.2810904356688,1.04209806078476
37.5415701977432,12345,0.1,3.75415701977432,7.2026950605923,35,1,-8882.62708605228,-8889.82978111287,38.3711447987454,7.20278047955253,-8882.62698078859,-8889.82976126814,0.000584803515468843,0.0254891690020898,-3.67532646266484,0.0694657280215807,39.4731777046831,1.07212504137292
34.7311698613177,12345,0.2,6.94623397226355,22.6163104610732,35,1,-8563.40917283894,-8586.02548330001,39.2590983161325,22.616409658569,-8563.40904521923,-8586.0254548778,0.00301634398530601,0.0227724653111583,-3.7254704157123,0.154522584630185,41.5001302723128,1.16693819850449
34.7042901512532,12345,0.3,10.411287045376,27.4246374730501,35,1,-8388.98225873037,-8416.40689620342,39.8904947192885,27.42464785013,-8388.98222701481,-8416.40687486494,0.00328920048964193,0.0221572931704807,-3.74637896229759,0.171470254312118,42.3712083030778,1.18721412894824
36.0396248433308,12345,0.4,14.4158499373323,34.5679029253633,35,1,-8163.7472363874,-8198.31513931276,42.7400115807759,34.5679277456084,-8163.74718330354,-8198.31511104915,0.0029759780087351,0.0207681396235853,-3.82058967636767,0.189349511336385,45.621512917709,1.20844393404993
36.4544043223109,12345,0.5,18.2272021611555,29.5266705031909,35,1,-8094.85780326791,-8124.3844737711,44.1069330199765,29.5266940312349,-8094.85773870618,-8124.38443273741,0.0040536409754731,0.0192120838863876,-3.85325896341943,0.199792465824318,47.1559129686638,1.22108645787458
34.3164832781694,12345,0.6,20.5898899669017,30.7036285147515,35,1,-7814.55641974536,-7845.26004826011,44.0857142857143,30.7041803189295,-7814.55586076016,-7845.26004107909,0.00469038129221331,0.018761816616753,-3.85642336058998,0.217361655446535,47.3250711153252,1.24266147722192
35.1313363052248,12345,0.7,24.5919354136574,47.0877622253256,35,1,-7761.53291774864,-7808.62067997396,47.1284743668931,47.0877849634817,-7761.5328886681,-7808.62067363159,0.00603955004119491,0.0164447962821725,-3.93795130555876,0.283128590913746,51.3155036730333,1.32711708685984
33.9932980522497,12345,0.8,27.1946384417997,32.6256944774732,35,1,-7643.55676339638,-7676.18245787386,47.5563957151859,32.6257694312162,-7643.55667452171,-7676.18244395293,0.00540617445262149,0.0166722377560502,-3.93911184954691,0.248976955973095,51.3769977354408,1.28244069765784
36.4632794952456,12345,0.9,32.816951545721,33.7456226809973,35,1,-7750.38156538169,-7784.12718806269,54.8704530950862,33.7456196526664,-7750.38153723704,-7784.12715688971,0.00603973513237059,0.0135836763915037,-4.08868218774709,0.286758356352046,59.6543003011672,1.33193755972858
